########################################
# Annotation Metadata
########################################

Campaign Name: Aramco switches
Video Name: 30-DEC-25-03:00:50:PM_7.avi (trim 1)

URL (Original): http://192.168.18.33:3000/originals/30-DEC-25-03:00:50:PM_7-6953ae459b7bc2b0b83aff7d.avi
URL (Web): http://192.168.18.33:3000/videos/30-DEC-25-03:00:50:PM_7-6953ae459b7bc2b0b83aff7d.mp4

FPS: 20
Total Frames: 4416

Start Frames: 1

End Frames: 2208

Total Frames Trimmed Version: 2208

Export Date: 2026-02-09T13:02:01.609Z

########################################
# Annotations (Format: FrameNo:{verb},{noun},{state},{visibility})
########################################

1728:bg,bg,in_process,visible
1729:bg,bg,in_process,visible
1730:bg,bg,in_process,visible
1731:bg,bg,in_process,visible
1732:bg,bg,in_process,visible
1733:bg,bg,in_process,visible
1734:bg,bg,in_process,visible
1735:bg,bg,in_process,visible
1736:bg,bg,in_process,visible
1737:bg,bg,in_process,visible
1738:bg,bg,in_process,visible
1739:bg,bg,in_process,visible
1740:bg,bg,in_process,visible
1741:bg,bg,in_process,visible
1742:bg,bg,in_process,visible
1743:bg,bg,in_process,visible
1744:bg,bg,in_process,visible
1745:bg,bg,in_process,visible
1746:bg,bg,in_process,visible
1747:bg,bg,in_process,visible
1748:bg,bg,in_process,visible
1749:bg,bg,in_process,visible
1750:bg,bg,in_process,visible
1751:bg,bg,in_process,visible
1752:bg,bg,in_process,visible
1753:bg,bg,in_process,visible
1754:bg,bg,in_process,visible
1755:bg,bg,in_process,visible
1756:bg,bg,in_process,visible
1757:bg,bg,in_process,visible
1758:bg,bg,in_process,visible
1759:bg,bg,in_process,visible
1760:bg,bg,in_process,visible
1761:bg,bg,in_process,visible
1762:bg,bg,in_process,visible
1763:bg,bg,in_process,visible
1764:bg,bg,in_process,visible
1765:bg,bg,in_process,visible
1766:bg,bg,in_process,visible
1767:bg,bg,in_process,visible
1768:bg,bg,in_process,visible
1769:bg,bg,in_process,visible
1770:bg,bg,in_process,visible
1771:bg,bg,in_process,visible
1772:bg,bg,in_process,visible
1773:bg,bg,in_process,visible
1774:bg,bg,in_process,visible
1775:bg,bg,in_process,visible
1776:bg,bg,in_process,visible
1777:bg,bg,in_process,visible
1778:bg,bg,in_process,visible
1779:bg,bg,in_process,visible
1780:bg,bg,in_process,visible
1781:bg,bg,in_process,visible
1782:bg,bg,in_process,visible
1783:bg,bg,in_process,visible
1784:bg,bg,in_process,visible
1785:bg,bg,in_process,visible
1786:bg,bg,in_process,visible
1787:bg,bg,in_process,visible
1788:bg,bg,in_process,visible
1789:bg,bg,in_process,visible
1790:bg,bg,in_process,visible
1791:bg,bg,in_process,visible
1792:bg,bg,in_process,visible
1793:bg,bg,in_process,visible
1794:bg,bg,in_process,visible
1795:bg,bg,in_process,visible
1796:bg,bg,in_process,visible
1797:bg,bg,in_process,visible
1798:bg,bg,in_process,visible
1799:bg,bg,in_process,visible
1800:bg,bg,in_process,visible
1801:bg,bg,in_process,visible
1802:bg,bg,in_process,visible
1803:bg,bg,in_process,visible
1804:bg,bg,in_process,visible
1805:bg,bg,in_process,visible
1806:bg,bg,in_process,visible
1807:bg,bg,in_process,visible
1808:bg,bg,in_process,visible
1809:bg,bg,in_process,visible
1810:bg,bg,in_process,visible
1811:bg,bg,in_process,visible
1812:bg,bg,in_process,visible
1813:bg,bg,in_process,visible
1814:bg,bg,in_process,visible
1815:bg,bg,in_process,visible
1816:bg,bg,in_process,visible
1817:bg,bg,in_process,visible
1818:bg,bg,in_process,visible
1819:bg,bg,in_process,visible
1820:bg,bg,in_process,visible
1821:bg,bg,in_process,visible
1822:bg,bg,in_process,visible
1823:bg,bg,in_process,visible
1824:bg,bg,in_process,visible
1825:bg,bg,in_process,visible
1826:bg,bg,in_process,visible
1827:bg,bg,in_process,visible
1828:bg,bg,in_process,visible
1829:bg,bg,in_process,visible
1830:bg,bg,in_process,visible
1831:bg,bg,in_process,visible
1832:bg,bg,in_process,visible
1833:bg,bg,in_process,visible
1834:bg,bg,in_process,visible
1835:bg,bg,in_process,visible
1836:bg,bg,in_process,visible
1837:bg,bg,in_process,visible
1838:bg,bg,in_process,visible
1839:bg,bg,in_process,visible
1840:bg,bg,in_process,visible
1841:bg,bg,in_process,visible
1842:bg,bg,in_process,visible
1843:bg,bg,in_process,visible
1844:bg,bg,in_process,visible
1845:bg,bg,in_process,visible
1846:bg,bg,in_process,visible
1847:bg,bg,in_process,visible
1848:bg,bg,in_process,visible
1849:bg,bg,in_process,visible
1850:bg,bg,in_process,visible
1851:bg,bg,in_process,visible
1852:bg,bg,in_process,visible
1853:bg,bg,in_process,visible
1854:bg,bg,in_process,visible
1855:bg,bg,in_process,visible
1856:bg,bg,in_process,visible
1857:bg,bg,in_process,visible
1858:bg,bg,in_process,visible
1859:bg,bg,in_process,visible
1860:bg,bg,in_process,visible
1861:bg,bg,in_process,visible
1862:bg,bg,in_process,visible
1863:bg,bg,in_process,visible
1864:bg,bg,in_process,visible
1865:bg,bg,in_process,visible
1866:bg,bg,in_process,visible
1867:bg,bg,in_process,visible
1868:bg,bg,in_process,visible
1869:bg,bg,in_process,visible
1870:bg,bg,in_process,visible
1871:bg,bg,in_process,visible
1872:bg,bg,in_process,visible
1873:bg,bg,in_process,visible
1874:bg,bg,in_process,visible
1875:bg,bg,in_process,visible
1876:bg,bg,in_process,visible
1877:bg,bg,in_process,visible
1878:bg,bg,in_process,visible
1879:bg,bg,in_process,visible
1880:bg,bg,in_process,visible
1881:bg,bg,in_process,visible
1882:bg,bg,in_process,visible
1883:bg,bg,in_process,visible
1884:bg,bg,in_process,visible
1885:bg,bg,in_process,visible
1886:bg,bg,in_process,visible
1887:bg,bg,in_process,visible
1888:bg,bg,in_process,visible
1889:bg,bg,in_process,visible
1890:bg,bg,in_process,visible
1891:bg,bg,in_process,visible
1892:bg,bg,in_process,visible
1893:bg,bg,in_process,visible
1894:bg,bg,in_process,visible
1895:bg,bg,in_process,visible
1896:bg,bg,in_process,visible
1897:bg,bg,in_process,visible
1898:bg,bg,in_process,visible
1899:bg,bg,in_process,visible
1900:bg,bg,in_process,visible
1901:bg,bg,in_process,visible
1902:bg,bg,in_process,visible
1903:bg,bg,in_process,visible
1904:bg,bg,in_process,visible
1905:bg,bg,in_process,visible
1906:bg,bg,in_process,visible
1907:bg,bg,in_process,visible
1908:bg,bg,in_process,visible
1909:bg,bg,in_process,visible
1910:bg,bg,in_process,visible
1911:bg,bg,in_process,visible
1912:bg,bg,in_process,visible
1913:bg,bg,in_process,visible
1914:bg,bg,in_process,visible
1915:bg,bg,in_process,visible
1916:bg,bg,in_process,visible
1917:bg,bg,in_process,visible
1918:bg,bg,in_process,visible
1919:bg,bg,in_process,visible
1920:bg,bg,in_process,visible
1921:bg,bg,in_process,visible
1922:bg,bg,in_process,visible
1923:bg,bg,in_process,visible
1924:bg,bg,in_process,visible
1925:bg,bg,in_process,visible
1926:bg,bg,in_process,visible
1927:breaker,02_in_process,in_process,visible
1928:breaker,02_in_process,in_process,visible
1929:breaker,02_in_process,in_process,visible
1930:breaker,02_in_process,in_process,visible
1931:breaker,02_in_process,in_process,visible
1932:breaker,02_in_process,in_process,visible
1933:breaker,02_in_process,in_process,visible
1934:breaker,02_in_process,in_process,visible
1935:breaker,02_in_process,in_process,visible
1936:break,02_off,in_process,visible
1937:break,02_off,in_process,visible
1938:break,02_off,in_process,visible
1939:break,02_off,in_process,visible
1940:break,02_off,in_process,visible
1941:break,02_off,in_process,visible
1942:break,02_off,in_process,visible
1943:break,02_off,in_process,visible
1944:break,02_off,in_process,visible
1945:break,02_off,in_process,visible
1946:break,02_off,in_process,visible
1947:break,02_off,in_process,visible
1948:break,02_off,in_process,visible
1949:break,02_off,completed,visible
1950:break,02_off,completed,visible
1951:break,02_off,completed,visible
1952:break,02_off,completed,visible
1953:break,02_off,completed,visible
1954:bg,bg,in_process,visible
1955:bg,bg,in_process,visible
1956:bg,bg,in_process,visible
1957:bg,bg,in_process,visible
1958:bg,bg,in_process,visible
1959:bg,bg,in_process,visible
1960:bg,bg,in_process,visible
1961:breaker,03_in_process,in_process,visible
1962:breaker,03_in_process,in_process,visible
1963:breaker,03_in_process,in_process,visible
1964:breaker,03_in_process,in_process,visible
1965:breaker,03_in_process,in_process,visible
1966:breaker,03_in_process,in_process,visible
1967:breaker,03_in_process,in_process,visible
1968:breaker,03_in_process,in_process,visible
1969:breaker,03_in_process,in_process,visible
1970:breaker,03_in_process,in_process,visible
1971:breaker,03_in_process,in_process,visible
1972:breaker,03_in_process,in_process,visible
1973:break,03_off,in_process,visible
1974:break,03_off,in_process,visible
1975:break,03_off,in_process,visible
1976:break,03_off,in_process,visible
1977:break,03_off,in_process,visible
1978:break,03_off,in_process,visible
1979:break,03_off,in_process,visible
1980:break,03_off,in_process,visible
1981:break,03_off,in_process,visible
1982:break,03_off,completed,visible
1983:break,03_off,completed,visible
1984:break,03_off,completed,visible
1985:break,03_off,completed,visible
1986:break,03_off,completed,visible
1987:bg,bg,in_process,visible
1988:bg,bg,in_process,visible
1989:bg,bg,in_process,visible
1990:bg,bg,in_process,visible
1991:bg,bg,in_process,visible
1992:bg,bg,in_process,visible
1993:bg,bg,in_process,visible
1994:bg,bg,in_process,visible
1995:bg,bg,in_process,visible
1996:bg,bg,in_process,visible
1997:bg,bg,in_process,visible
1998:bg,bg,in_process,visible
1999:bg,bg,in_process,visible
2000:bg,bg,in_process,visible
2001:bg,bg,in_process,visible
2002:bg,bg,in_process,visible
2003:bg,bg,in_process,visible
2004:bg,bg,in_process,visible
2005:bg,bg,in_process,visible
2006:bg,bg,in_process,visible
2007:bg,bg,in_process,visible
2008:bg,bg,in_process,visible
2009:bg,bg,in_process,visible
2010:bg,bg,in_process,visible
2011:bg,bg,in_process,visible
2012:bg,bg,in_process,visible
2013:bg,bg,in_process,visible
2014:bg,bg,in_process,visible
2015:bg,bg,in_process,visible
2016:bg,bg,in_process,visible
2017:bg,bg,in_process,visible
2018:bg,bg,in_process,visible
2019:bg,bg,in_process,visible
2020:bg,bg,in_process,visible
2021:bg,bg,in_process,visible
2022:bg,bg,in_process,visible
2023:bg,bg,in_process,visible
2024:bg,bg,in_process,visible
2025:bg,bg,in_process,visible
2026:bg,bg,in_process,visible
2027:bg,bg,in_process,visible
2028:bg,bg,in_process,visible
2029:bg,bg,in_process,visible
2030:bg,bg,in_process,visible
2031:bg,bg,in_process,visible
2032:bg,bg,in_process,visible
2033:bg,bg,in_process,visible
2034:bg,bg,in_process,visible
2035:bg,bg,in_process,visible
2036:bg,bg,in_process,visible
2037:bg,bg,in_process,visible
2038:bg,bg,in_process,visible
2039:bg,bg,in_process,visible
2040:bg,bg,in_process,visible
2041:bg,bg,in_process,visible
2042:bg,bg,in_process,visible
2043:bg,bg,in_process,visible
2044:bg,bg,in_process,visible
2045:bg,bg,in_process,visible
2046:bg,bg,in_process,visible
2047:bg,bg,in_process,visible
2048:bg,bg,in_process,visible
2049:bg,bg,in_process,visible
2050:bg,bg,in_process,visible
2051:bg,bg,in_process,visible
2052:bg,bg,in_process,visible
2053:bg,bg,in_process,visible
2054:bg,bg,in_process,visible
2055:bg,bg,in_process,visible
2056:bg,bg,in_process,visible
2057:bg,bg,in_process,visible
2058:bg,bg,in_process,visible
2059:bg,bg,in_process,visible
2060:bg,bg,in_process,visible
2061:bg,bg,in_process,visible
2062:bg,bg,in_process,visible
2063:bg,bg,in_process,visible
2064:bg,bg,in_process,visible
2065:bg,bg,in_process,visible
2066:bg,bg,in_process,visible
2067:bg,bg,in_process,visible
2068:bg,bg,in_process,visible
2069:bg,bg,in_process,visible
2070:bg,bg,in_process,visible
2071:bg,bg,in_process,visible
2072:bg,bg,in_process,visible
2073:bg,bg,in_process,visible
2074:bg,bg,in_process,visible
2075:bg,bg,in_process,visible
2076:bg,bg,in_process,visible
2077:bg,bg,in_process,visible
2078:bg,bg,in_process,visible
2079:bg,bg,in_process,visible
2080:bg,bg,in_process,visible
2081:bg,bg,in_process,visible
2082:bg,bg,in_process,visible
2083:bg,bg,in_process,visible
2084:bg,bg,in_process,visible
2085:bg,bg,in_process,visible
2086:bg,bg,in_process,visible
2087:bg,bg,in_process,visible
2088:bg,bg,in_process,visible
2089:bg,bg,in_process,visible
2090:bg,bg,in_process,visible
2091:bg,bg,in_process,visible
2092:bg,bg,in_process,visible
2093:bg,bg,in_process,visible
2094:bg,bg,in_process,visible
2095:bg,bg,in_process,visible
2096:bg,bg,in_process,visible
2097:bg,bg,in_process,visible
2098:bg,bg,in_process,visible
2099:bg,bg,in_process,visible
2100:bg,bg,in_process,visible
2101:bg,bg,in_process,visible
2102:bg,bg,in_process,visible
2103:bg,bg,in_process,visible
2104:bg,bg,in_process,visible
2105:bg,bg,in_process,visible
2106:bg,bg,in_process,visible
2107:bg,bg,in_process,visible
2108:bg,bg,in_process,visible
2109:bg,bg,in_process,visible
2110:bg,bg,in_process,visible
2111:bg,bg,in_process,visible
2112:bg,bg,in_process,visible
2113:bg,bg,in_process,visible
2114:bg,bg,in_process,visible
2115:bg,bg,in_process,visible
2116:bg,bg,in_process,visible
2117:bg,bg,in_process,visible
2118:bg,bg,in_process,visible
2119:bg,bg,in_process,visible
2120:bg,bg,in_process,visible
2121:bg,bg,in_process,visible
2122:bg,bg,in_process,visible
2123:bg,bg,in_process,visible
2124:bg,bg,in_process,visible
2125:bg,bg,in_process,visible
2126:bg,bg,in_process,visible
2127:bg,bg,in_process,visible
2128:bg,bg,in_process,visible
2129:bg,bg,in_process,visible
2130:bg,bg,in_process,visible
2131:bg,bg,in_process,visible
2132:bg,bg,in_process,visible
2133:bg,bg,in_process,visible
2134:bg,bg,in_process,visible
2135:bg,bg,in_process,visible
2136:bg,bg,in_process,visible
2137:bg,bg,in_process,visible
2138:bg,bg,in_process,visible
2139:bg,bg,in_process,visible
2140:bg,bg,in_process,visible
2141:bg,bg,in_process,visible
2142:bg,bg,in_process,visible
2143:bg,bg,in_process,visible
2144:bg,bg,in_process,visible
2145:bg,bg,in_process,visible
2146:bg,bg,in_process,visible
2147:bg,bg,in_process,visible
2148:bg,bg,in_process,visible
2149:bg,bg,in_process,visible
2150:bg,bg,in_process,visible
2151:bg,bg,in_process,visible
2152:bg,bg,in_process,visible
2153:bg,bg,in_process,visible
2154:bg,bg,in_process,visible
2155:bg,bg,in_process,visible
2156:bg,bg,in_process,visible
2157:bg,bg,in_process,visible
2158:bg,bg,in_process,visible
2159:bg,bg,in_process,visible
2160:bg,bg,in_process,visible
2161:bg,bg,in_process,visible
2162:bg,bg,in_process,visible
2163:bg,bg,in_process,visible
2164:bg,bg,in_process,visible
2165:bg,bg,in_process,visible
2166:bg,bg,in_process,visible
2167:bg,bg,in_process,visible
2168:bg,bg,in_process,visible
2169:bg,bg,in_process,visible
2170:bg,bg,in_process,visible
2171:bg,bg,in_process,visible
2172:bg,bg,in_process,visible
2173:bg,bg,in_process,visible
2174:bg,bg,in_process,visible
2175:bg,bg,in_process,visible
2176:bg,bg,in_process,visible
2177:bg,bg,in_process,visible
2178:bg,bg,in_process,visible
2179:bg,bg,in_process,visible
2180:bg,bg,in_process,visible
2181:bg,bg,in_process,visible
2182:bg,bg,in_process,visible
2183:bg,bg,in_process,visible
2184:bg,bg,in_process,visible
2185:bg,bg,in_process,visible
2186:bg,bg,in_process,visible
2187:bg,bg,in_process,visible
2188:bg,bg,in_process,visible
2189:bg,bg,in_process,visible
2190:bg,bg,in_process,visible
2191:bg,bg,in_process,visible
2192:bg,bg,in_process,visible
2193:bg,bg,in_process,visible
2194:bg,bg,in_process,visible
2195:bg,bg,in_process,visible
2196:bg,bg,in_process,visible
2197:bg,bg,in_process,visible
2198:bg,bg,in_process,visible
2199:bg,bg,in_process,visible
2200:bg,bg,in_process,visible
2201:bg,bg,in_process,visible
2202:bg,bg,in_process,visible
2203:bg,bg,in_process,visible
2204:bg,bg,in_process,visible
2205:bg,bg,in_process,visible
2206:bg,bg,in_process,visible
2207:bg,bg,in_process,visible
2208:bg,bg,in_process,visible
